First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 320 	 Street_Name: Carroll Lane 	 City: Abbotsford 	 Province: Prince Edward Island 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 822273361 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2017\11\10\CustomerData1.csv
First_Name: Liam 	 Last_Name: Wilson 	 Street_Number: 444 	 Street_Name: Chelmsford Place 	 City: Niagara Falls 	 Province: Yukon 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 618187576 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\14\CustomerData6.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 334 	 Street_Name: Cedarbank Terrace 	 City: Kamloops 	 Province: Prince Edward Island 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 671332661 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\14\CustomerData7.csv
First_Name: William 	 Last_Name: Anderson 	 Street_Number: 66 	 Street_Name: Bluestone Road 	 City: Burlington 	 Province: Nunavut 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 757875458 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\14\CustomerData7.csv
First_Name: Alexander 	 Last_Name: Taylor 	 Street_Number: 377 	 Street_Name: Bond Street 	 City: Gatineau 	 Province: Prince Edward Island 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 508449385 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\14\CustomerData8.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 98 	 Street_Name: Bromley Road 	 City: Maple Ridge 	 Province: Yukon 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 150300413 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\15\CustomerData7.csv
First_Name:  	 Last_Name: Moore 	 Street_Number: 2 	 Street_Name: Belmont Road 	 City: Blainville 	 Province: Prince Edward Island 	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 717240479 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\16\CustomerData1.csv
First_Name: Liam 	 Last_Name: Moore 	 Street_Number: 199 	 Street_Name: Cairnwell Close 	 City: Airdrie 	 Province: Nunavut 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 705587374 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\16\CustomerData3.csv
First_Name: Alexander 	 Last_Name: Anderson 	 Street_Number: 157 	 Street_Name: Blue Thistle Road 	 City: Cape Breton 	 Province: Nova Scotia 	 Poastal_Code: J9P 1C6 	 Country: Canada 	 Phone: 682216804 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\16\CustomerData4.csv
First_Name:  	 Last_Name:  	 Street_Number: 206 	 Street_Name: Aster Court 	 City: Cape Breton 	 Province: Saskatchewan 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 1035795705 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\16\CustomerData4.csv
First_Name: Mason 	 Last_Name: Miller 	 Street_Number: 210 	 Street_Name: Archibald Avenue 	 City: Kelowna 	 Province: Quebec 	 Poastal_Code: T1L 2H8 	 Country: Canada 	 Phone: 1312050614 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\16\CustomerData9.csv
First_Name:  	 Last_Name: Brown 	 Street_Number: 294 	 Street_Name: Bland Street 	 City: Regina 	 Province: Yukon 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 797525056 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData0.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 228 	 Street_Name: Battery Drive 	 City: Greater Sudbury 	 Province: Northwest Territories 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 1090446796 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData10.csv
First_Name: Mason 	 Last_Name:  	 Street_Number: 481 	 Street_Name: Blue Thistle Road 	 City: Strathcona County 	 Province: Nova Scotia 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 113050411 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData15.csv
First_Name: Mason 	 Last_Name: Miller 	 Street_Number: 246 	 Street_Name: Alm-b Ramp 	 City: Edmonton 	 Province: New Brunswick 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 277183630 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData15.csv
First_Name:  	 Last_Name: Moore 	 Street_Number: 305 	 Street_Name: Birchwood Drive 	 City: Maple Ridge 	 Province:  	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 697328784 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData19.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 499 	 Street_Name: Bronson Avenue 	 City: St. Catharines 	 Province: Northwest Territories 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 1313825373 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData19.csv
First_Name: William 	 Last_Name: Jones 	 Street_Number: 291 	 Street_Name: Brodick Lane 	 City: Burnaby 	 Province: Quebec 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 1333952122 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData2.csv
First_Name: Alexander 	 Last_Name: Jones 	 Street_Number: 452 	 Street_Name: Centre Gate 	 City: Saanich 	 Province: Northwest Territories 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 830871238 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData23.csv
First_Name: Mason 	 Last_Name: Davis 	 Street_Number: 283 	 Street_Name: Alm-../../view.php?place=Alm-# Ramp, Halifax, ns, CANADA Ramp 	 City: Cape Breton 	 Province: New Brunswick 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 1202158361 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData25.csv
First_Name: Jacob 	 Last_Name: Anderson 	 Street_Number: 79 	 Street_Name: Braeburn Road 	 City: Prince George 	 Province: Newfoundland and Labrador 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1336187174 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData3.csv
First_Name:  	 Last_Name:  	 Street_Number: 286 	 Street_Name: Beech Street 	 City: Chilliwack 	 Province: New Brunswick 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 446475176 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\17\CustomerData8.csv
First_Name: Jacob 	 Last_Name: Jones 	 Street_Number: 57 	 Street_Name: Benjamin Green Drive 	 City: Port Coquitlam 	 Province: Northwest Territories 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 447569262 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\18\CustomerData0.csv
First_Name: Mason 	 Last_Name: Moore 	 Street_Number: 447 	 Street_Name: Bently Drive 	 City: Chatham-Kent 	 Province: New Brunswick 	 Poastal_Code: K1B 3B2 	 Country: Canada 	 Phone: 1088350396 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\18\CustomerData10.csv
First_Name: Alexander 	 Last_Name: Jackson 	 Street_Number: 290 	 Street_Name: Aldergrove Drive 	 City: Sault Ste. Marie 	 Province:  	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 159273021 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\18\CustomerData13.csv
First_Name: Alexander 	 Last_Name: Johnson 	 Street_Number: 460 	 Street_Name: Braeside Lane 	 City: Maple Ridge 	 Province: Manitoba 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 1220085808 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\19\CustomerData1.csv
First_Name: Liam 	 Last_Name: Taylor 	 Street_Number: 346 	 Street_Name: Benalder Lane 	 City: Sherbrooke 	 Province: Prince Edward Island 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 457841173 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData10.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 480 	 Street_Name: Birkdale Crescent 	 City: Ottawa 	 Province: Yukon 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 531702373 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData10.csv
First_Name: Liam 	 Last_Name: Taylor 	 Street_Number: 344 	 Street_Name: Attenborough Court 	 City: Oshawa 	 Province: Northwest Territories 	 Poastal_Code: V8C 0S2 	 Country: Canada 	 Phone: 849189820 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData20.csv
First_Name:  	 Last_Name: Jackson 	 Street_Number: 132 	 Street_Name: Briarwood Crescent 	 City: Brantford 	 Province: Newfoundland and Labrador 	 Poastal_Code: H3J 3P2 	 Country: Canada 	 Phone: 741534577 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData24.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 334 	 Street_Name: Bayne St Ramp 	 City: Whitby 	 Province: Newfoundland and Labrador 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 156773138 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData27.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 211 	 Street_Name: Beaufort Avenue 	 City: Halton Hills 	 Province: Alberta 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 1255564324 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData29.csv
First_Name: Liam 	 Last_Name: Thomas 	 Street_Number: 60 	 Street_Name: Autumn Drive 	 City: Newmarket 	 Province: Alberta 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 1197399833 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData33.csv
First_Name: Ethan 	 Last_Name: Williams 	 Street_Number: 287 	 Street_Name: Arlington Avenue 	 City: Lethbridge 	 Province:  	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 598594126 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData37.csv
First_Name: Mason 	 Last_Name: Jackson 	 Street_Number: 498 	 Street_Name: Cedarbank Terrace 	 City: Cape Breton 	 Province: Newfoundland and Labrador 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 386075081 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData37.csv
First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 212 	 Street_Name: Belmont Road 	 City: St. Catharines 	 Province: New Brunswick 	 Poastal_Code: L9R 0A0 	 Country: Canada 	 Phone: 1027813995 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData4.csv
First_Name: William 	 Last_Name: Johnson 	 Street_Number: 495 	 Street_Name: Blenheim Terrace 	 City: Markham 	 Province: Newfoundland and Labrador 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 593155529 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData6.csv
First_Name: Mason 	 Last_Name: Moore 	 Street_Number: 129 	 Street_Name: Circle Drive 	 City: Kitchener 	 Province: Yukon 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 213896171 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\20\CustomerData9.csv
First_Name: Alexander 	 Last_Name: Taylor 	 Street_Number: 344 	 Street_Name: Chebucto Lane 	 City: Sherbrooke 	 Province: New Brunswick 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 456862742 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData10.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 301 	 Street_Name: Cherry Lane 	 City: Victoria 	 Province:  	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 1073603716 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData12.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 115 	 Street_Name: Carriageway Crescent 	 City: Edmonton 	 Province: Nova Scotia 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 271255324 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData17.csv
First_Name:  	 Last_Name:  	 Street_Number: 399 	 Street_Name: Boscobel Road 	 City: Regina 	 Province: Prince Edward Island 	 Poastal_Code: B0T 0Y5  	 Country: Canada 	 Phone: 1234114842 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData18.csv
First_Name:  	 Last_Name: Anderson 	 Street_Number: 137 	 Street_Name: Alex Street 	 City: L̩vis 	 Province: Nunavut 	 Poastal_Code: V8B 1P6 	 Country: Canada 	 Phone: 378022466 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData32.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 355 	 Street_Name: Braeside Lane 	 City: Longueuil 	 Province: New Brunswick 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 545826159 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData32.csv
First_Name: Ethan 	 Last_Name: Moore 	 Street_Number: 263 	 Street_Name: Cloverdale Road 	 City: Burnaby 	 Province: Prince Edward Island 	 Poastal_Code: E5V 3X5 	 Country: Canada 	 Phone: 224276501 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData39.csv
First_Name: William 	 Last_Name: Wilson 	 Street_Number: 411 	 Street_Name: Clovis Avenue 	 City: Sherbrooke 	 Province: British Columbia 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 613226744 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\21\CustomerData40.csv
First_Name:  	 Last_Name: Davis 	 Street_Number: 100 	 Street_Name: Barkton Lane 	 City: Richmond Hill 	 Province: Manitoba 	 Poastal_Code: G6X 2L1 	 Country: Canada 	 Phone: 283304766 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData0.csv
First_Name: William 	 Last_Name:  	 Street_Number: 218 	 Street_Name: Clearview Street 	 City: Waterloo 	 Province: Northwest Territories 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 992724609 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData1.csv
First_Name: Jacob 	 Last_Name: Anderson 	 Street_Number: 394 	 Street_Name: Alex Street 	 City: Kawartha Lakes 	 Province: Newfoundland and Labrador 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 1156792571 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData1.csv
First_Name: Liam 	 Last_Name: Thomas 	 Street_Number: 265 	 Street_Name: Armshore Drive 	 City: Saint-J̩r̫me 	 Province: Northwest Territories 	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1242546099 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData1.csv
First_Name: Liam 	 Last_Name: Brown 	 Street_Number: 390 	 Street_Name: Cartaret Street 	 City: Pickering 	 Province: Prince Edward Island 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 1279213744 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData13.csv
First_Name: Jacob 	 Last_Name: Moore 	 Street_Number: 237 	 Street_Name: Brodick Lane 	 City: Barrie 	 Province: Yukon 	 Poastal_Code: G3H 0B4 	 Country: Canada 	 Phone: 1389134885 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData16.csv
First_Name: Ethan 	 Last_Name: Jones 	 Street_Number: 122 	 Street_Name: Cherry Lane 	 City: Whitby 	 Province: Newfoundland and Labrador 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 1099613314 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData2.csv
First_Name: James 	 Last_Name: Thomas 	 Street_Number: 90 	 Street_Name: Arthur Street 	 City: Saint John 	 Province: Quebec 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 1251317050 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData22.csv
First_Name: James 	 Last_Name: Taylor 	 Street_Number: 221 	 Street_Name: Berkshire Close 	 City: Oakville 	 Province: Prince Edward Island 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 279553002 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData23.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 145 	 Street_Name: Chelton Woods Lane 	 City: Drummondville 	 Province: Prince Edward Island 	 Poastal_Code: E7E 3T7 	 Country: Canada 	 Phone: 693922883 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData23.csv
First_Name: Ethan 	 Last_Name: Jackson 	 Street_Number: 37 	 Street_Name: Bridges Street 	 City: Richmond 	 Province: Quebec 	 Poastal_Code: L4A 0T3  	 Country: Canada 	 Phone: 1177576331 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData23.csv
First_Name: William 	 Last_Name: Wilson 	 Street_Number: 148 	 Street_Name: Admirals Way 	 City: North Bay 	 Province: Alberta 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 211615578 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData25.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 109 	 Street_Name: Bedford Highway Ramp 	 City: Burnaby 	 Province: Nova Scotia 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 579604370 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData25.csv
First_Name: Mason 	 Last_Name: Moore 	 Street_Number: 8 	 Street_Name: Armview Avenue 	 City: L̩vis 	 Province: Prince Edward Island 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 529858107 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData25.csv
First_Name: Jacob 	 Last_Name: Williams 	 Street_Number: 369 	 Street_Name: Birchfield Crescent 	 City: Calgary 	 Province: Alberta 	 Poastal_Code: N4N 0B9 	 Country: Canada 	 Phone: 603305891 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData27.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 42 	 Street_Name: Adams Avenue 	 City: Cape Breton 	 Province: Nunavut 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 1345421540 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData30.csv
First_Name: Ethan 	 Last_Name: Miller 	 Street_Number: 487 	 Street_Name: Bonaventure Drive 	 City: Laval 	 Province: Manitoba 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 982143720 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData4.csv
First_Name:  	 Last_Name: Jones 	 Street_Number: 273 	 Street_Name: Camelot Lane 	 City: Surrey 	 Province: Alberta 	 Poastal_Code: N8A 0B3 	 Country: Canada 	 Phone: 373511901 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\22\CustomerData6.csv
First_Name:  	 Last_Name: Brown 	 Street_Number: 289 	 Street_Name: Allan Street 	 City: Mirabel 	 Province: Prince Edward Island 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 1297375142 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData11.csv
First_Name: William 	 Last_Name: Johnson 	 Street_Number: 291 	 Street_Name: Artillery Place 	 City: Mississauga 	 Province: Prince Edward Island 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 275034203 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData12.csv
First_Name: James 	 Last_Name: Johnson 	 Street_Number: 16 	 Street_Name: Brycedale Lane 	 City: Clarington 	 Province: Prince Edward Island 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 205637895 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData13.csv
First_Name: Mason 	 Last_Name: Wilson 	 Street_Number: 357 	 Street_Name: Cavendish Road 	 City: Regina 	 Province: Nunavut 	 Poastal_Code: H9S 1R4 	 Country: Canada 	 Phone: 744431686 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData13.csv
First_Name: Mason 	 Last_Name: Anderson 	 Street_Number: 124 	 Street_Name: Burns Drive 	 City: Cape Breton 	 Province: New Brunswick 	 Poastal_Code: J0N 0Z3 	 Country: Canada 	 Phone: 642195336 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData14.csv
First_Name: Jacob 	 Last_Name: Anderson 	 Street_Number: 161 	 Street_Name: Banbury Close 	 City: Caledon 	 Province: Nunavut 	 Poastal_Code: L4A 0T0 	 Country: Canada 	 Phone: 401630762 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData2.csv
First_Name: Jacob 	 Last_Name: Wilson 	 Street_Number: 442 	 Street_Name: Cambridge Street 	 City: Granby 	 Province: Alberta 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 776698069 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\23\CustomerData4.csv
First_Name: Alexander 	 Last_Name: Miller 	 Street_Number: 344 	 Street_Name: Battery 18th Road 	 City: Clarington 	 Province: Yukon 	 Poastal_Code: H0H 3C9 	 Country: Canada 	 Phone: 461652522 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\24\CustomerData1.csv
First_Name: James 	 Last_Name: Davis 	 Street_Number: 408 	 Street_Name: Bedford Windsor Ramp 	 City: Kingston 	 Province: Northwest Territories 	 Poastal_Code: J0J 3V6 	 Country: Canada 	 Phone: 1271112245 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\24\CustomerData1.csv
First_Name:  	 Last_Name: Williams 	 Street_Number: 218 	 Street_Name: Armada Drive 	 City: Halifax 	 Province: Alberta 	 Poastal_Code: J9T 3H4 	 Country: Canada 	 Phone: 998832448 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData0.csv
First_Name: Alexander 	 Last_Name: Thomas 	 Street_Number: 233 	 Street_Name: Birmingham Street 	 City: Blainville 	 Province: Nova Scotia 	 Poastal_Code: E4M 2G2 	 Country: Canada 	 Phone: 1364910840 	 Email: Alexander@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData10.csv
First_Name:  	 Last_Name: Moore 	 Street_Number: 297 	 Street_Name: Belle Aire Terrace 	 City: Belleville 	 Province: Yukon 	 Poastal_Code: L0N 3J2 	 Country: Canada 	 Phone: 333949087 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData12.csv
First_Name: Mason 	 Last_Name: Johnson 	 Street_Number: 183 	 Street_Name: Bonaventure Drive 	 City: Richmond 	 Province: British Columbia 	 Poastal_Code: L3V 1Y8 	 Country: Canada 	 Phone: 436213183 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData13.csv
First_Name:  	 Last_Name: Johnson 	 Street_Number: 342 	 Street_Name: Caitland Court 	 City: Moncton 	 Province: Northwest Territories 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 1327110309 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData14.csv
First_Name: Ethan 	 Last_Name: Johnson 	 Street_Number: 449 	 Street_Name: Brenton Street 	 City: Medicine Hat 	 Province: Nova Scotia 	 Poastal_Code: G0H 2P3 	 Country: Canada 	 Phone: 1027941568 	 Email: Ethan@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData16.csv
First_Name: Jacob 	 Last_Name: Thomas 	 Street_Number: 180 	 Street_Name: Circle Drive 	 City: Red Deer 	 Province:  	 Poastal_Code: E4S 3C4 	 Country: Canada 	 Phone: 1195213234 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData17.csv
First_Name: William 	 Last_Name: Williams 	 Street_Number: 431 	 Street_Name: Bilton Lane 	 City: Brantford 	 Province: New Brunswick 	 Poastal_Code: V1K 1V0  	 Country: Canada 	 Phone: 333026725 	 Email: William@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData18.csv
First_Name:  	 Last_Name: Wilson 	 Street_Number: 214 	 Street_Name: Cloverdale Road 	 City: Blainville 	 Province: British Columbia 	 Poastal_Code: N5C 2J8 	 Country: Canada 	 Phone: 1396671669 	 Email: null@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData18.csv
First_Name: Mason 	 Last_Name: Brown 	 Street_Number: 239 	 Street_Name: Arnold Drive 	 City: Mississauga 	 Province: New Brunswick 	 Poastal_Code: J1S 0R4 	 Country: Canada 	 Phone: 1158979584 	 Email: Mason@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData18.csv
First_Name: Jacob 	 Last_Name: Taylor 	 Street_Number: 332 	 Street_Name: Benjamin Green Drive 	 City: Oakville 	 Province: Nunavut 	 Poastal_Code:  	 Country: Canada 	 Phone: 1381990184 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData21.csv
First_Name: James 	 Last_Name: Wilson 	 Street_Number: 172 	 Street_Name: Birkdale Crescent 	 City: Sault Ste. Marie 	 Province:  	 Poastal_Code: B2E 0X4 	 Country: Canada 	 Phone: 1290621386 	 Email: James@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData4.csv
First_Name: Liam 	 Last_Name: Jackson 	 Street_Number: 236 	 Street_Name: Bauer Street 	 City: Pickering 	 Province: Alberta 	 Poastal_Code: G3E 2K4 	 Country: Canada 	 Phone: 509293332 	 Email: Liam@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData6.csv
First_Name: Jacob 	 Last_Name:  	 Street_Number: 151 	 Street_Name: Ashburn Avenue 	 City: Moncton 	 Province: Prince Edward Island 	 Poastal_Code: N8H 2H6 	 Country: Canada 	 Phone: 901673053 	 Email: Jacob@null -->> 	 Reason: Invalid Email 	 File Path : \2019\5\25\CustomerData6.csv
